index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
104493,97190,5,I,F,(,S,),1
104494,104107,5,E,N,(,F,),3
104495,149429,5,E,N,(,F,),1
104496,414405,5,E,F,(,N,),4
104497,22612,5,E,F,(,S,),1
104498,24260,5,I,F,(,N,),1
104499,248943,5,I,S,(,T,),1
104500,23613,5,I,F,(,S,),4
104501,32569,5,I,T,(,S,),1
104502,11707,5,I,S,(,T,),1
104503,32146,5,E,N,(,T,),1
104504,122827,5,I,F,(,S,),1
104505,34085,5,E,F,(,N,),2
104506,42945,5,E,S,(,T,),1
104507,58352,5,E,F,(,S,),1
104508,16294,5,E,S,(,F,),1
104509,33663,5,E,T,(,N,),2
104510,61173,5,E,T,(,S,),1
104511,85658,5,I,S,(,T,),3
104512,87901,5,E,N,(,F,),2
104513,27618,5,E,S,(,T,),1
104514,36650,5,E,N,(,F,),1
104515,125877,5,I,N,(,F,),4
104516,812747,5,E,N,(,F,),3
104517,9679,5,E,S,(,T,),1
104518,20279,5,E,T,(,S,),1
104519,23179,5,E,N,(,T,),1
104520,42935,5,E,N,(,F,),1
104521,43076,5,E,S,(,F,),1
104522,45319,5,E,N,(,T,),1
104523,49938,5,E,N,(,T,),2
104524,58424,5,E,F,(,S,),2
104525,131503,5,E,N,(,F,),1
104526,43959,5,E,F,(,S,),2
104527,47658,5,E,S,(,T,),1
104528,66880,5,I,T,(,S,),1
104529,15163,5,E,N,(,F,),1
104530,21955,5,E,S,(,T,),1
104531,23609,5,I,F,(,N,),3
104532,242292,5,E,S,(,F,),1
104533,31697,5,E,N,(,F,),1
104534,33544,5,E,F,(,S,),1
104535,110768,5,E,S,(,T,),1
104536,114110,5,I,S,(,F,),1
104537,122825,5,E,F,(,N,),1
104538,193822,5,E,S,(,F,),1
104539,251983,5,I,F,(,S,),2
104540,21688,5,E,N,(,F,),2
104541,29712,5,I,N,(,T,),1
104542,33304,5,I,N,(,F,),1
104543,71905,5,E,F,(,S,),1
104544,74057,5,E,F,(,N,),1
104545,22591,5,E,N,(,F,),1
104546,34077,5,I,S,(,F,),1
104547,36649,5,E,F,(,N,),1
104548,88069,5,I,T,(,S,),1
104549,123346,5,I,S,(,F,),1
104550,277744,5,E,S,(,F,),2
104551,12098,5,I,F,(,S,),1
104552,43494,5,E,S,(,F,),1
104553,44737,5,E,T,(,N,),1
104554,54862,5,E,S,(,T,),1
104555,55019,5,E,T,(,S,),1
104556,10498,5,I,T,(,S,),1
104557,44741,5,E,N,(,F,),2
104558,131818,5,E,F,(,N,),1
104559,176814,5,I,N,(,F,),1
104560,255956,5,E,N,(,T,),1
104561,313446,5,E,F,(,N,),1
104562,321875,5,I,N,(,T,),1
104563,14932,5,E,F,(,N,),1
104564,134124,5,I,N,(,T,),2
104565,166782,5,E,F,(,N,),1
104566,215391,5,I,N,(,F,),1
104567,221978,5,I,N,(,T,),1
104568,253521,5,E,T,(,S,),1
104569,293964,5,E,N,(,F,),1
104570,306672,5,I,T,(,S,),1
104571,592722,5,E,F,(,N,),3
104572,21870,5,E,F,(,S,),1
104573,21871,5,E,F,(,N,),1
104574,58339,5,E,N,(,T,),1
104575,146013,5,E,F,(,N,),1
104576,167286,5,E,S,(,T,),2
104577,174332,5,E,N,(,F,),1
104578,253523,5,I,F,(,S,),1
