index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
81861,324611,7,s,p,/,s,x,4
81862,332520,7,s,x,/,s,o,1
81863,332521,7,s,o,/,s,x,1
81864,426546,7,s,x,/,s,o,7
81865,465266,7,s,x,/,s,o,1
81866,38624,7,s,o,/,s,x,1
81867,119297,7,s,p,/,s,x,2
81868,215510,7,s,o,/,s,x,4
81869,238693,7,s,o,/,s,p,2
81870,265901,7,s,p,/,s,x,2
81871,267264,7,s,x,/,s,o,3
81872,274759,7,s,o,/,s,p,2
81873,288787,7,s,p,/,s,x,2
81874,328520,7,s,o,/,s,x,1
81875,332514,7,s,x,/,s,o,1
81876,332522,7,s,x,/,s,o,1
81877,482176,7,s,x,/,s,p,2
81878,508691,7,s,o,/,s,x,3
81879,517546,7,s,x,/,s,o,3
81880,521171,7,s,o,/,s,x,6
81881,563496,7,s,o,/,s,x,4
81882,33361,7,s,p,/,s,o,2
81883,144352,7,s,o,/,s,x,1
81884,180896,7,s,o,/,s,x,1
81885,184624,7,s,x,/,s,o,2
81886,201023,7,s,o,/,s,x,2
81887,202463,7,s,o,/,s,p,2
81888,241095,7,s,p,/,s,x,2
81889,269607,7,s,p,/,s,o,1
81890,273143,7,s,o,/,s,p,1
81891,306760,7,s,x,/,s,p,1
81892,321651,7,s,o,/,s,x,1
81893,323767,7,s,o,/,s,p,1
81894,326054,7,s,o,/,s,x,3
81895,401524,7,s,p,/,s,o,1
81896,429579,7,s,x,/,s,p,1
81897,453193,7,s,p,/,s,x,1
81898,463087,7,s,p,/,s,o,2
81899,508687,7,s,x,/,s,o,2
81900,532367,7,s,p,/,s,o,1
81901,534808,7,s,p,/,s,o,2
81902,553556,7,s,x,/,s,p,5
81903,595249,7,s,x,/,s,o,3
81904,31477,7,s,p,/,s,o,1
81905,54599,7,s,o,/,s,p,1
81906,54601,7,s,o,/,s,p,1
81907,142225,7,s,p,/,s,x,1
81908,181017,7,s,p,/,s,x,1
81909,208764,7,s,p,/,s,o,1
81910,208767,7,s,o,/,s,p,1
81911,215933,7,s,p,/,s,o,1
81912,238573,7,s,x,/,s,p,2
81913,273946,7,s,x,/,s,o,1
81914,274761,7,s,x,/,s,o,1
81915,288610,7,s,x,/,s,p,1
81916,323772,7,s,x,/,s,p,1
81917,324610,7,s,p,/,s,o,5
81918,493516,7,s,x,/,s,o,2
81919,532374,7,s,o,/,s,x,1
81920,534219,7,s,p,/,s,x,2
81921,553363,7,s,p,/,s,x,2
81922,595251,7,s,p,/,s,x,4
81923,36644,7,s,o,/,s,x,1
81924,48618,7,s,o,/,s,p,1
81925,140681,7,s,p,/,s,o,2
81926,165215,7,s,p,/,s,x,1
81927,167878,7,s,x,/,s,o,2
81928,171184,7,s,p,/,s,x,3
81929,205924,7,s,o,/,s,x,3
81930,215934,7,s,p,/,s,o,1
81931,227851,7,s,p,/,s,o,1
81932,242363,7,s,x,/,s,o,1
81933,261518,7,s,p,/,s,x,4
81934,272292,7,s,o,/,s,p,1
81935,282359,7,s,o,/,s,p,1
81936,301670,7,s,x,/,s,o,2
81937,323565,7,s,x,/,s,o,1
81938,323771,7,s,o,/,s,x,1
81939,328002,7,s,x,/,s,o,1
81940,499679,7,s,p,/,s,o,2
81941,506501,7,s,x,/,s,p,1
81942,531949,7,s,x,/,s,o,5
81943,532317,7,s,p,/,s,o,1
81944,532340,7,s,x,/,s,o,1
81945,532357,7,s,o,/,s,x,1
81946,534766,7,s,p,/,s,x,1
81947,200933,7,s,p,/,s,x,1
81948,227850,7,s,p,/,s,o,1
81949,252551,7,s,p,/,s,x,1
81950,272691,7,s,x,/,s,p,1
81951,273147,7,s,x,/,s,o,1
81952,282356,7,s,p,/,s,o,1
81953,287399,7,s,x,/,s,o,1
81954,316380,7,s,p,/,s,o,1
81955,324170,7,s,x,/,s,o,2
81956,324513,7,s,p,/,s,x,1
81957,437777,7,s,o,/,s,x,3
81958,439243,7,s,x,/,s,p,1
81959,458884,7,s,o,/,s,p,1
81960,479099,7,s,p,/,s,x,1
81961,499648,7,s,p,/,s,o,1
81962,501331,7,s,p,/,s,x,1
81963,507013,7,s,x,/,s,p,2
81964,515505,7,s,o,/,s,x,1
81965,523284,7,s,x,/,s,o,1
81966,531956,7,s,o,/,s,x,1
81967,534815,7,s,p,/,s,o,1
81968,549859,7,s,x,/,s,o,2
81969,576828,7,s,p,/,s,o,2
81970,644487,7,s,o,/,s,p,3
81971,184662,7,s,o,/,s,p,1
81972,208769,7,s,o,/,s,p,1
81973,227852,7,s,o,/,s,p,1
81974,227853,7,s,o,/,s,p,1
81975,227855,7,s,o,/,s,x,1
81976,254003,7,s,o,/,s,p,1
81977,257874,7,s,o,/,s,p,1
81978,259259,7,s,p,/,s,x,1
81979,261365,7,s,p,/,s,o,1
81980,282493,7,s,o,/,s,x,1
81981,308215,7,s,o,/,s,x,1
81982,323764,7,s,p,/,s,o,1
81983,329349,7,s,o,/,s,x,1
81984,330028,7,s,x,/,s,p,1
81985,333908,7,s,x,/,s,p,1
81986,383192,7,s,x,/,s,p,1
81987,435066,7,s,o,/,s,p,4
81988,479107,7,s,p,/,s,o,1
81989,479606,7,s,p,/,s,x,1
81990,482883,7,s,o,/,s,p,1
81991,487573,7,s,p,/,s,x,3
81992,493036,7,s,p,/,s,x,1
81993,494650,7,s,x,/,s,o,1
81994,499108,7,s,x,/,s,p,2
81995,501330,7,s,x,/,s,o,1
81996,505897,7,s,x,/,s,o,3
81997,506994,7,s,p,/,s,x,2
81998,517794,7,s,p,/,s,o,1
81999,531953,7,s,o,/,s,x,1
82000,531954,7,s,o,/,s,p,1
82001,531971,7,s,o,/,s,p,1
82002,532464,7,s,o,/,s,p,1
82003,534212,7,s,o,/,s,x,2
82004,534217,7,s,o,/,s,p,2
82005,534285,7,s,o,/,s,p,1
82006,535542,7,s,x,/,s,p,2
82007,565673,7,s,x,/,s,o,1
82008,566698,7,s,p,/,s,x,2
82009,567411,7,s,x,/,s,o,2
82010,576844,7,s,p,/,s,o,2
82011,583151,7,s,p,/,s,o,2
82012,601704,7,s,x,/,s,p,1
82013,680996,7,s,p,/,s,x,2
82014,227854,7,s,o,/,s,p,1
82015,234140,7,s,o,/,s,p,1
82016,258747,7,s,o,/,s,x,1
82017,321755,7,s,p,/,s,x,1
82018,323034,7,s,o,/,s,p,1
82019,334138,7,s,p,/,s,o,1
82020,429573,7,s,o,/,s,p,2
82021,433846,7,s,x,/,s,o,1
82022,437787,7,s,p,/,s,o,1
82023,441471,7,s,p,/,s,o,1
82024,441780,7,s,o,/,s,p,1
82025,452831,7,s,x,/,s,p,1
82026,476875,7,s,o,/,s,x,1
82027,484936,7,s,x,/,s,o,1
82028,485845,7,s,p,/,s,x,1
82029,485846,7,s,x,/,s,o,1
82030,487199,7,s,o,/,s,x,1
82031,491382,7,s,o,/,s,x,1
82032,498783,7,s,o,/,s,p,1
82033,498855,7,s,p,/,s,x,1
82034,499653,7,s,p,/,s,o,1
82035,501339,7,s,x,/,s,p,2
82036,504461,7,s,x,/,s,o,1
82037,515508,7,s,x,/,s,o,1
82038,528182,7,s,p,/,s,o,1
82039,530740,7,s,x,/,s,o,1
82040,530747,7,s,p,/,s,x,1
82041,530970,7,s,x,/,s,p,1
82042,531951,7,s,x,/,s,o,1
82043,531959,7,s,p,/,s,o,1
82044,532360,7,s,p,/,s,x,1
82045,532361,7,s,x,/,s,o,1
82046,532373,7,s,p,/,s,x,1
82047,532375,7,s,o,/,s,p,1
82048,532376,7,s,p,/,s,x,1
82049,536354,7,s,p,/,s,x,1
82050,537204,7,s,x,/,s,p,1
82051,541532,7,s,x,/,s,o,1
82052,543410,7,s,o,/,s,p,2
82053,573485,7,s,x,/,s,p,1
82054,583153,7,s,x,/,s,p,1
82055,761263,7,s,x,/,s,o,1
82056,882376,7,s,p,/,s,x,2
82057,254300,7,s,x,/,s,p,1
82058,269458,7,s,p,/,s,x,1
82059,317085,7,s,p,/,s,x,1
82060,317095,7,s,x,/,s,o,1
82061,323037,7,s,p,/,s,o,1
82062,336189,7,s,x,/,s,o,1
82063,426384,7,s,o,/,s,p,2
82064,427750,7,s,o,/,s,p,1
82065,434947,7,s,o,/,s,x,1
82066,451970,7,s,p,/,s,x,1
82067,455943,7,s,x,/,s,p,1
82068,464066,7,s,x,/,s,o,1
82069,468029,7,s,o,/,s,p,1
82070,468030,7,s,x,/,s,p,1
82071,475964,7,s,x,/,s,p,1
82072,476953,7,s,x,/,s,p,1
82073,481481,7,s,p,/,s,x,1
82074,487194,7,s,x,/,s,p,1
82075,495148,7,s,x,/,s,p,1
82076,496402,7,s,x,/,s,o,1
82077,498579,7,s,o,/,s,x,1
82078,498585,7,s,o,/,s,p,1
82079,499646,7,s,o,/,s,x,1
82080,499647,7,s,p,/,s,x,1
82081,499650,7,s,p,/,s,o,1
82082,499651,7,s,x,/,s,p,1
82083,500411,7,s,x,/,s,p,1
82084,503300,7,s,o,/,s,x,1
82085,505932,7,s,x,/,s,o,1
82086,506973,7,s,p,/,s,x,2
82087,506992,7,s,o,/,s,x,2
82088,506993,7,s,x,/,s,o,2
82089,506999,7,s,x,/,s,p,2
82090,507866,7,s,o,/,s,p,1
82091,509647,7,s,x,/,s,p,1
82092,510498,7,s,x,/,s,o,1
82093,514023,7,s,p,/,s,x,1
82094,515775,7,s,x,/,s,o,1
82095,516175,7,s,o,/,s,x,3
82096,517250,7,s,x,/,s,p,1
82097,517790,7,s,p,/,s,x,1
82098,517791,7,s,x,/,s,o,1
82099,528890,7,s,p,/,s,o,1
82100,531494,7,s,x,/,s,p,1
82101,532314,7,s,x,/,s,p,1
82102,532335,7,s,o,/,s,x,1
82103,532416,7,s,p,/,s,o,1
82104,532471,7,s,o,/,s,p,1
82105,534224,7,s,p,/,s,o,1
82106,534230,7,s,x,/,s,p,1
82107,534813,7,s,p,/,s,o,1
82108,535545,7,s,o,/,s,x,2
82109,535546,7,s,x,/,s,p,1
82110,535561,7,s,p,/,s,o,2
82111,535562,7,s,o,/,s,p,1
82112,537788,7,s,o,/,s,x,1
82113,546949,7,s,p,/,s,o,1
82114,547059,7,s,o,/,s,x,1
82115,553090,7,s,o,/,s,x,1
82116,566689,7,s,o,/,s,x,1
82117,566692,7,s,p,/,s,o,1
82118,567345,7,s,o,/,s,p,1
82119,568265,7,s,o,/,s,p,1
82120,572136,7,s,p,/,s,x,1
82121,583607,7,s,x,/,s,p,1
82122,584312,7,s,p,/,s,x,1
82123,594563,7,s,o,/,s,p,1
82124,595250,7,s,x,/,s,o,1
82125,601697,7,s,o,/,s,x,1
82126,601824,7,s,x,/,s,p,1
82127,601909,7,s,o,/,s,p,1
82128,602048,7,s,o,/,s,p,1
82129,603303,7,s,x,/,s,o,1
82130,681007,7,s,p,/,s,o,1
82131,681018,7,s,p,/,s,o,1
82132,681185,7,s,p,/,s,x,1
82133,681195,7,s,o,/,s,x,1
82134,681205,7,s,p,/,s,x,1
82135,681214,7,s,p,/,s,o,1
82136,681226,7,s,p,/,s,x,1
82137,681238,7,s,x,/,s,o,1
82138,681241,7,s,p,/,s,x,1
82139,681250,7,s,p,/,s,o,1
82140,681259,7,s,x,/,s,o,1
82141,681268,7,s,x,/,s,p,1
82142,821092,7,s,x,/,s,o,1
82143,894670,7,s,o,/,s,x,2
82144,938991,7,s,p,/,s,o,1
82145,983571,7,s,x,/,s,o,1
82146,983791,7,s,p,/,s,o,1
82147,983911,7,s,x,/,s,o,1
82148,998808,7,s,p,/,s,o,1
82149,999551,7,s,p,/,s,x,1
82150,1069914,7,s,o,/,s,x,1
82151,1071759,7,s,x,/,s,p,1
82152,2484,7,s,p,/,s,x,111
82153,20948,7,s,p,/,s,x,75
82154,2310,7,s,x,/,s,p,54
82155,566,7,s,o,/,s,x,59
82156,7446,7,s,x,/,s,p,45
82157,624644,7,s,x,/,s,o,8
82158,6483,7,s,p,/,s,o,64
82159,19312,7,s,o,/,s,x,10
82160,66273,7,s,p,/,s,x,10
82161,162840,7,s,o,/,s,x,8
82162,16772,7,s,x,/,s,o,16
82163,931,7,s,p,/,s,x,10
82164,20670,7,s,p,/,s,o,11
82165,6486,7,s,p,/,s,o,12
82166,8913,7,s,o,/,s,x,6
82167,23762,7,s,o,/,s,x,6
82168,6485,7,s,x,/,s,o,1
82169,63536,7,s,x,/,s,p,2
82170,36935,7,s,o,/,s,x,2
82171,8843,7,s,o,/,s,x,7
82172,58629,7,s,x,/,s,o,4
82173,20090,7,s,o,/,s,p,2
82174,357750,7,s,x,/,s,o,6
82175,134116,7,s,o,/,s,x,4
82176,22608,7,s,x,/,s,p,3
82177,2805,7,s,o,/,s,x,2
82178,239525,7,s,x,/,s,o,2
82179,59679,7,s,o,/,s,x,2
82180,19315,7,s,o,/,s,x,6
82181,54740,7,s,x,/,s,o,2
82182,10456,7,s,p,/,s,o,2
82183,41161,7,s,o,/,s,x,2
82184,151163,7,s,x,/,s,o,6
82185,157042,7,s,o,/,s,p,3
82186,11097,7,s,x,/,s,o,1
82187,64601,7,s,p,/,s,o,2
82188,291152,7,s,p,/,s,x,2
82189,4758,7,s,o,/,s,x,2
82190,110737,7,s,o,/,s,x,4
82191,332475,7,s,x,/,s,o,4
82192,49417,7,s,x,/,s,o,1
82193,58628,7,s,o,/,s,p,3
82194,280704,7,s,o,/,s,x,1
82195,113532,7,s,p,/,s,o,1
82196,49011,7,s,o,/,s,x,2
82197,107550,7,s,p,/,s,x,3
82198,257305,7,s,o,/,s,x,1
82199,257313,7,s,o,/,s,p,3
82200,22627,7,s,o,/,s,x,4
82201,189055,7,s,o,/,s,x,2
82202,358820,7,s,o,/,s,p,1
82203,44732,7,s,x,/,s,o,1
82204,16696,7,s,x,/,s,o,2
82205,86064,7,s,p,/,s,x,2
82206,119221,7,s,o,/,s,x,1
82207,123287,7,s,o,/,s,x,1
82208,22639,7,s,o,/,s,p,1
82209,225991,7,s,o,/,s,p,1
82210,22619,7,s,p,/,s,o,3
82211,124838,7,s,o,/,s,x,1
82212,149438,7,s,o,/,s,x,1
82213,149042,7,s,o,/,s,x,4
82214,254429,7,s,o,/,s,x,1
82215,146206,7,s,p,/,s,o,1
82216,237776,7,s,p,/,s,o,1
82217,312514,7,s,p,/,s,x,1
82218,347040,7,s,p,/,s,x,1
82219,362213,7,s,o,/,s,x,1
82220,216134,7,s,o,/,s,x,2
82221,287447,7,s,o,/,s,p,1
82222,205570,7,s,x,/,s,p,1
82223,236513,7,s,x,/,s,p,1
82224,252077,7,s,p,/,s,o,1
82225,252873,7,s,o,/,s,p,1
82226,68642,7,s,o,/,s,p,1
82227,146207,7,s,p,/,s,o,1
82228,328264,7,s,o,/,s,p,1
82229,380434,7,s,o,/,s,p,2
82230,22593,7,s,o,/,s,p,1
82231,340395,7,s,p,/,s,x,1
82232,340503,7,s,o,/,s,p,1
82233,383964,7,s,x,/,s,p,1
82234,428238,7,s,x,/,s,p,1
82235,520697,7,s,o,/,s,x,1
82236,66272,7,s,o,/,s,x,1
82237,157690,7,s,x,/,s,p,1
82238,190563,7,s,o,/,s,p,1
82239,277991,7,s,o,/,s,p,1
82240,288696,7,s,o,/,s,x,1
82241,307839,7,s,x,/,s,p,1
82242,347123,7,s,x,/,s,o,1
82243,405723,7,s,p,/,s,x,1
82244,441066,7,s,o,/,s,x,1
82245,441067,7,s,o,/,s,p,1
82246,443179,7,s,o,/,s,x,1
82247,483337,7,s,o,/,s,p,2
82248,499772,7,s,x,/,s,o,1
82249,557065,7,s,x,/,s,p,1
82250,564461,7,s,p,/,s,o,1
82251,889183,7,s,o,/,s,x,1
82252,321928,7,s,x,/,s,p,1
82253,321931,7,s,x,/,s,o,1
82254,335313,7,s,o,/,s,x,1
82255,824600,7,s,x,/,s,o,1
82256,588,7,s,o,/,s,p,125
82257,13846,7,s,o,/,s,x,105
82258,9183,7,s,p,/,s,o,123
82259,11993,7,s,o,/,s,x,87
82260,23604,7,s,p,/,s,o,161
82261,9242,7,s,x,/,s,o,56
82262,961,7,s,o,/,s,x,63
82263,760,7,s,p,/,s,o,80
82264,1024,7,s,p,/,s,o,42
82265,44698,7,s,o,/,s,x,34
82266,8971,7,s,o,/,s,x,81
82267,9123,7,s,o,/,s,x,43
82268,587,7,s,o,/,s,x,34
82269,25500,7,s,o,/,s,p,51
82270,471,7,s,p,/,s,x,73
82271,966,7,s,p,/,s,x,33
82272,6460,7,s,x,/,s,o,60
82273,15881,7,s,o,/,s,x,22
82274,14543,7,s,o,/,s,p,35
82275,6134,7,s,o,/,s,x,38
82276,16719,7,s,o,/,s,p,36
82277,505852,7,s,p,/,s,o,15
82278,16610,7,s,p,/,s,o,16
82279,23906,7,s,p,/,s,x,22
82280,2705,7,s,o,/,s,x,21
82281,16716,7,s,x,/,s,p,7
82282,21480,7,s,p,/,s,o,12
82283,36316,7,s,x,/,s,o,15
82284,10916,7,s,o,/,s,p,17
82285,1032,7,s,p,/,s,x,12
82286,3010,7,s,p,/,s,o,17
82287,979,7,s,x,/,s,o,11
82288,1043,7,s,p,/,s,x,11
82289,586,7,s,p,/,s,o,14
82290,459797,7,s,x,/,s,o,19
82291,468269,7,s,o,/,s,p,13
82292,11859,7,s,x,/,s,o,10
82293,1041,7,s,x,/,s,p,15
82294,9052,7,s,x,/,s,p,23
82295,1063,7,s,x,/,s,o,22
82296,15914,7,s,o,/,s,p,6
82297,16720,7,s,p,/,s,o,12
82298,25107,7,s,o,/,s,x,17
82299,462,7,s,x,/,s,o,22
82300,47830,7,s,o,/,s,x,14
82301,3154,7,s,x,/,s,o,8
82302,6405,7,s,o,/,s,x,2
82303,24097,7,s,x,/,s,o,7
82304,1023,7,s,o,/,s,x,17
82305,3824,7,s,o,/,s,p,1
82306,20267,7,s,p,/,s,x,26
82307,432,7,s,x,/,s,p,12
82308,16646,7,s,o,/,s,x,11
82309,44701,7,s,o,/,s,p,12
82310,71867,7,s,p,/,s,x,23
82311,31435,7,s,o,/,s,p,8
82312,1019,7,s,p,/,s,o,9
82313,20268,7,s,p,/,s,x,18
82314,11801,7,s,p,/,s,o,8
82315,3861,7,s,x,/,s,o,5
82316,197131,7,s,o,/,s,x,14
82317,2976,7,s,p,/,s,o,3
82318,29725,7,s,p,/,s,x,10
82319,58951,7,s,x,/,s,o,22
82320,5533,7,s,p,/,s,x,6
82321,21481,7,s,p,/,s,x,7
82322,16718,7,s,x,/,s,o,6
82323,25484,7,s,x,/,s,p,10
82324,3227,7,s,o,/,s,x,6
82325,48652,7,s,p,/,s,x,10
82326,19538,7,s,p,/,s,o,14
82327,11800,7,s,o,/,s,x,5
82328,28277,7,s,x,/,s,p,14
82329,23603,7,s,o,/,s,x,4
82330,16715,7,s,o,/,s,x,4
82331,44733,7,s,o,/,s,p,6
82332,3067,7,s,o,/,s,x,14
82333,10098,7,s,x,/,s,p,15
82334,10926,7,s,o,/,s,x,11
82335,35826,7,s,o,/,s,p,7
82336,28206,7,s,o,/,s,x,2
82337,33555,7,s,o,/,s,p,4
82338,43968,7,s,p,/,s,o,2
82339,9821,7,s,x,/,s,p,8
82340,23602,7,s,x,/,s,p,4
82341,9949,7,s,x,/,s,p,6
82342,82437,7,s,o,/,s,x,6
82343,16741,7,s,o,/,s,p,9
82344,34549,7,s,p,/,s,o,6
82345,44673,7,s,x,/,s,o,4
82346,305830,7,s,o,/,s,x,9
82347,11743,7,s,p,/,s,x,9
82348,66878,7,s,x,/,s,o,5
82349,29812,7,s,x,/,s,o,12
82350,305828,7,s,o,/,s,x,2
82351,10400,7,s,o,/,s,p,1
82352,34513,7,s,x,/,s,p,3
82353,60316,7,s,o,/,s,x,5
82354,74062,7,s,o,/,s,p,5
82355,23610,7,s,p,/,s,o,3
82356,23771,7,s,o,/,s,x,8
82357,16756,7,s,p,/,s,o,15
82358,9951,7,s,p,/,s,x,1
82359,29811,7,s,p,/,s,o,4
82360,12032,7,s,o,/,s,p,1
82361,30774,7,s,o,/,s,x,2
82362,17586,7,s,o,/,s,x,2
82363,21868,7,s,o,/,s,x,4
82364,131506,7,s,o,/,s,x,2
82365,3144,7,s,p,/,s,x,1
82366,45331,7,s,p,/,s,o,2
82367,19421,7,s,p,/,s,o,5
82368,34787,7,s,x,/,s,o,3
82369,85689,7,s,o,/,s,x,3
82370,1500,7,s,p,/,s,x,1
82371,15376,7,s,x,/,s,p,1
82372,16680,7,s,o,/,s,x,5
82373,34539,7,s,o,/,s,p,4
82374,77355,7,s,x,/,s,o,4
82375,19422,7,s,p,/,s,x,3
82376,130332,7,s,p,/,s,x,3
82377,8726,7,s,o,/,s,p,3
82378,20113,7,s,p,/,s,x,2
82379,28209,7,s,x,/,s,o,4
82380,71414,7,s,x,/,s,o,1
82381,16987,7,s,p,/,s,x,2
82382,1031,7,s,o,/,s,p,6
82383,3860,7,s,o,/,s,p,2
82384,535921,7,s,o,/,s,x,1
82385,30083,7,s,p,/,s,o,3
82386,29813,7,s,o,/,s,x,2
82387,38987,7,s,o,/,s,p,7
82388,27322,7,s,x,/,s,p,1
82389,560566,7,s,p,/,s,x,3
82390,54445,7,s,x,/,s,p,3
82391,13922,7,s,o,/,s,x,2
82392,23905,7,s,p,/,s,o,5
82393,35020,7,s,o,/,s,p,2
82394,15290,7,s,x,/,s,o,3
82395,49294,7,s,x,/,s,o,3
82396,130331,7,s,x,/,s,o,7
82397,71357,7,s,o,/,s,p,1
82398,84895,7,s,p,/,s,o,1
82399,10189,7,s,p,/,s,o,1
82400,29453,7,s,p,/,s,x,5
82401,273860,7,s,o,/,s,p,4
82402,12335,7,s,x,/,s,p,3
82403,15275,7,s,x,/,s,o,1
82404,22570,7,s,o,/,s,x,5
82405,168379,7,s,x,/,s,p,2
82406,86072,7,s,p,/,s,x,3
82407,251690,7,s,x,/,s,o,1
82408,268102,7,s,o,/,s,x,7
82409,741200,7,s,p,/,s,x,2
82410,27701,7,s,o,/,s,p,1
82411,111791,7,s,o,/,s,x,2
82412,20955,7,s,x,/,s,p,1
82413,23601,7,s,p,/,s,x,2
82414,33313,7,s,p,/,s,o,1
82415,45034,7,s,o,/,s,p,4
82416,50180,7,s,p,/,s,o,1
82417,70747,7,s,p,/,s,o,2
82418,20280,7,s,p,/,s,o,2
82419,21849,7,s,o,/,s,x,2
82420,222014,7,s,p,/,s,o,7
82421,267224,7,s,p,/,s,x,6
82422,30813,7,s,p,/,s,x,3
82423,34082,7,s,x,/,s,o,1
82424,47393,7,s,p,/,s,o,1
82425,76455,7,s,p,/,s,o,1
82426,90661,7,s,p,/,s,o,3
82427,251219,7,s,o,/,s,x,4
82428,306987,7,s,x,/,s,p,1
82429,41588,7,s,o,/,s,x,1
82430,45157,7,s,p,/,s,o,1
82431,315126,7,s,p,/,s,o,4
82432,345259,7,s,p,/,s,x,2
82433,349191,7,s,o,/,s,x,3
82434,16740,7,s,x,/,s,p,1
82435,19099,7,s,x,/,s,p,1
82436,129887,7,s,o,/,s,p,2
82437,6869,7,s,p,/,s,x,1
82438,20092,7,s,x,/,s,p,1
82439,33308,7,s,o,/,s,x,2
82440,93206,7,s,o,/,s,x,3
82441,25487,7,s,p,/,s,o,2
82442,34009,7,s,x,/,s,o,1
82443,34685,7,s,p,/,s,o,1
82444,37980,7,s,x,/,s,p,2
82445,122959,7,s,x,/,s,p,2
82446,174263,7,s,p,/,s,o,1
82447,226071,7,s,o,/,s,x,1
82448,153131,7,s,p,/,s,o,4
82449,167209,7,s,p,/,s,x,1
82450,202232,7,s,o,/,s,p,2
82451,9185,7,s,x,/,s,o,3
82452,20273,7,s,o,/,s,x,1
82453,25485,7,s,o,/,s,x,1
82454,131510,7,s,o,/,s,x,2
82455,10925,7,s,p,/,s,x,2
82456,24153,7,s,p,/,s,o,1
82457,37244,7,s,x,/,s,o,1
82458,70917,7,s,p,/,s,o,1
82459,161102,7,s,o,/,s,p,1
82460,31974,7,s,o,/,s,x,2
82461,33312,7,s,o,/,s,x,1
82462,96759,7,s,o,/,s,x,2
82463,136090,7,s,p,/,s,x,2
82464,150630,7,s,p,/,s,o,2
82465,205241,7,s,o,/,s,x,2
82466,258556,7,s,x,/,s,o,1
82467,322192,7,s,x,/,s,o,2
82468,493244,7,s,x,/,s,o,2
82469,17764,7,s,p,/,s,x,1
82470,55214,7,s,o,/,s,x,3
82471,82929,7,s,x,/,s,p,4
82472,95273,7,s,p,/,s,x,1
82473,284274,7,s,p,/,s,o,2
82474,306990,7,s,x,/,s,o,3
82475,40277,7,s,p,/,s,o,1
82476,108779,7,s,o,/,s,p,9
82477,130320,7,s,o,/,s,x,1
82478,261134,7,s,o,/,s,x,1
82479,306985,7,s,x,/,s,o,2
82480,392501,7,s,o,/,s,p,2
82481,11858,7,s,p,/,s,o,3
82482,21479,7,s,p,/,s,o,1
82483,33187,7,s,o,/,s,p,1
82484,68963,7,s,x,/,s,o,1
82485,75046,7,s,o,/,s,x,1
82486,326847,7,s,o,/,s,p,4
82487,354883,7,s,p,/,s,x,1
82488,22510,7,s,o,/,s,x,1
82489,35261,7,s,o,/,s,p,1
82490,101865,7,s,p,/,s,o,2
82491,111471,7,s,o,/,s,p,1
82492,191569,7,s,o,/,s,x,2
82493,222019,7,s,x,/,s,o,1
82494,251691,7,s,o,/,s,x,1
82495,263897,7,s,x,/,s,p,1
82496,276412,7,s,p,/,s,o,1
82497,6870,7,s,p,/,s,x,1
82498,22630,7,s,o,/,s,x,3
82499,106238,7,s,p,/,s,o,2
82500,185481,7,s,p,/,s,o,2
82501,204944,7,s,o,/,s,p,2
82502,10206,7,s,p,/,s,x,2
82503,22596,7,s,p,/,s,o,1
82504,93207,7,s,o,/,s,x,1
82505,130317,7,s,o,/,s,x,1
82506,132560,7,s,p,/,s,o,1
82507,259342,7,s,p,/,s,x,1
82508,272618,7,s,p,/,s,o,1
82509,340416,7,s,p,/,s,o,2
82510,22562,7,s,o,/,s,p,1
82511,49906,7,s,p,/,s,o,2
82512,110730,7,s,p,/,s,x,1
82513,218269,7,s,p,/,s,o,1
82514,219324,7,s,o,/,s,x,2
82515,399492,7,s,o,/,s,p,2
82516,481292,7,s,o,/,s,x,1
82517,12334,7,s,o,/,s,x,1
82518,22573,7,s,x,/,s,p,1
82519,97670,7,s,x,/,s,o,1
82520,137046,7,s,x,/,s,p,1
82521,162129,7,s,p,/,s,x,1
82522,185022,7,s,x,/,s,o,1
82523,222016,7,s,x,/,s,p,1
82524,230148,7,s,o,/,s,p,1
82525,278200,7,s,x,/,s,o,1
82526,36283,7,s,o,/,s,x,2
82527,48467,7,s,o,/,s,p,1
82528,138188,7,s,x,/,s,p,1
82529,139166,7,s,p,/,s,o,1
82530,191784,7,s,p,/,s,o,1
82531,229244,7,s,p,/,s,x,1
82532,229299,7,s,x,/,s,o,1
82533,293826,7,s,p,/,s,o,1
82534,322789,7,s,o,/,s,x,1
82535,478200,7,s,x,/,s,p,1
82536,28041,7,s,p,/,s,o,1
82537,44735,7,s,o,/,s,p,2
82538,44745,7,s,o,/,s,p,1
82539,101008,7,s,p,/,s,x,1
82540,153116,7,s,x,/,s,o,1
82541,228219,7,s,o,/,s,x,1
82542,255947,7,s,o,/,s,p,1
82543,270038,7,s,x,/,s,p,1
82544,329202,7,s,p,/,s,x,1
82545,405053,7,s,o,/,s,p,1
82546,539249,7,s,x,/,s,p,1
82547,222437,7,s,x,/,s,o,1
82548,231316,7,s,p,/,s,o,1
82549,245984,7,s,x,/,s,o,3
82550,265223,7,s,p,/,s,x,2
82551,329928,7,s,o,/,s,p,2
82552,352552,7,s,p,/,s,o,1
82553,421939,7,s,p,/,s,x,2
82554,505791,7,s,p,/,s,x,1
82555,42172,7,s,p,/,s,x,1
82556,127865,7,s,o,/,s,x,1
82557,206550,7,s,x,/,s,o,1
82558,214689,7,s,p,/,s,o,1
