39836,366047,1,5,w,4,,,1
39837,372998,1,3,w,2,,,2
39838,415725,1,5,w,4,,,3
39839,418240,1,8,w,7,,,1
39840,429439,1,9,w,1,,,2
39841,455183,1,6,w,5,,,2
39842,455702,1,7,w,8,,,1
39843,495404,1,5,w,4,,,1
39844,506189,1,1,w,2,,,2
39845,543717,1,8,w,9,,,3
39846,592747,1,1,w,9,,,4
39847,22465,1,9,w,1,,,1
39848,22466,1,6,w,7,,,1
39849,31131,1,6,w,5,,,1
39850,39204,1,7,w,8,,,3
39851,52508,1,6,w,7,,,1
39852,60127,1,9,w,1,,,2
39853,64393,1,5,w,6,,,1
39854,68861,1,1,w,2,,,1
39855,72601,1,6,w,7,,,2
39856,72947,1,4,w,5,,,2
39857,103714,1,3,w,2,,,2
39858,105995,1,1,w,9,,,1
39859,106440,1,5,w,6,,,3
39860,108442,1,1,w,2,,,1
39861,109900,1,4,w,3,,,2
39862,113961,1,6,w,5,,,2
39863,120446,1,2,w,3,,,1
39864,148290,1,5,w,6,,,1
39865,156720,1,1,w,9,,,1
39866,157842,1,9,w,1,,,3
39867,167047,1,5,w,6,,,2
39868,193910,1,5,w,4,,,1
39869,199606,1,7,w,8,,,1
39870,205931,1,6,w,7,,,2
39871,217101,1,8,w,9,,,1
39872,217282,1,5,w,4,,,1
39873,217307,1,1,w,2,,,2
39874,221072,1,6,w,5,,,2
39875,225808,1,5,w,6,,,2
39876,230758,1,5,w,6,,,1
39877,231197,1,5,w,4,,,1
39878,238194,1,2,w,1,,,1
39879,251663,1,1,w,9,,,1
39880,256362,1,3,w,2,,,1
39881,256425,1,6,w,7,,,1
39882,256776,1,5,w,6,,,1
39883,259704,1,3,w,4,,,3
39884,260592,1,5,w,6,,,2
39885,261876,1,9,w,1,,,1
39886,266441,1,7,w,6,,,2
39887,281964,1,3,w,4,,,1
39888,298939,1,1,w,9,,,1
39889,298943,1,3,w,4,,,1
39890,299011,1,1,w,9,,,1
39891,299287,1,1,w,9,,,1
39892,301992,1,1,w,9,,,2
39893,304602,1,3,w,2,,,1
39894,312248,1,2,w,1,,,2
39895,312249,1,3,w,2,,,2
39896,312253,1,8,w,7,,,1
39897,316632,1,1,w,2,,,1
39898,358407,1,6,w,5,,,1
39899,412476,1,2,w,1,,,1
39900,413249,1,8,w,7,,,3
39901,426605,1,5,w,6,,,1
39902,432180,1,5,w,6,,,1
39903,449155,1,1,w,9,,,1
39904,455370,1,9,w,1,,,1
39905,456682,1,3,w,4,,,1
39906,458398,1,3,w,4,,,1
39907,461020,1,8,w,9,,,1
39908,487411,1,5,w,6,,,2
39909,498132,1,9,w,8,,,1
39910,516398,1,6,w,7,,,1
39911,531812,1,7,w,6,,,1
39912,532060,1,8,w,9,,,2
39913,535592,1,6,w,5,,,1
39914,542612,1,6,w,5,,,1
39915,567352,1,6,w,7,,,1
39916,588705,1,8,w,9,,,1
39917,593762,1,1,w,2,,,1
39918,723630,1,1,w,9,,,3
39919,19877,1,6,w,5,,,1
39920,37124,1,3,w,4,,,2
39921,39199,1,5,w,6,,,2
39922,40099,1,7,w,6,,,2
39923,40102,1,6,w,7,,,2
39924,40320,1,5,w,4,,,2
39925,50607,1,7,w,8,,,2
39926,52309,1,7,w,6,,,2
39927,52908,1,6,w,7,,,2
39928,68738,1,6,w,5,,,2
39929,71312,1,6,w,5,,,2
39930,104073,1,3,w,4,,,1
39931,110641,1,1,w,2,,,1
39932,110643,1,4,w,3,,,2
39933,118332,1,1,w,2,,,1
39934,127730,1,2,w,1,,,1
39935,127829,1,2,w,1,,,1
39936,127830,1,2,w,3,,,1
39937,129657,1,2,w,1,,,1
39938,137154,1,9,w,1,,,1
39939,137441,1,6,w,7,,,1
39940,154000,1,6,w,7,,,1
39941,158324,1,5,w,6,,,3
39942,171773,1,3,w,4,,,1
39943,186223,1,1,w,9,,,1
39944,186254,1,6,w,5,,,1
39945,196971,1,7,w,6,,,1
39946,203445,1,4,w,5,,,1
39947,205291,1,5,w,4,,,2
39948,209140,1,9,w,1,,,1
39949,210691,1,6,w,7,,,1
39950,214459,1,7,w,8,,,1
39951,214695,1,1,w,2,,,2
39952,217102,1,6,w,5,,,1
39953,221065,1,9,w,1,,,1
39954,221068,1,6,w,7,,,2
39955,221069,1,3,w,4,,,1
39956,221074,1,9,w,8,,,1
39957,221078,1,4,w,3,,,1
39958,228678,1,6,w,5,,,1
39959,238513,1,9,w,1,,,1
39960,250564,1,9,w,1,,,1
39961,255142,1,7,w,6,,,1
39962,255143,1,6,w,5,,,1
39963,255154,1,5,w,4,,,1
39964,255157,1,9,w,8,,,1
39965,256814,1,3,w,4,,,1
39966,262283,1,4,w,5,,,1
39967,267786,1,5,w,6,,,3
39968,281037,1,6,w,5,,,1
39969,292951,1,7,w,8,,,1
39970,298207,1,5,w,4,,,1
39971,298942,1,5,w,6,,,1
39972,298945,1,2,w,3,,,1
39973,300576,1,5,w,6,,,1
39974,306782,1,7,w,6,,,1
39975,312634,1,5,w,6,,,1
39976,331547,1,5,w,6,,,1
39977,334760,1,1,w,2,,,1
39978,341278,1,6,w,7,,,1
39979,358916,1,2,w,3,,,1
39980,368832,1,2,w,1,,,1
39981,374051,1,1,w,2,,,1
39982,390831,1,8,w,7,,,1
39983,398690,1,6,w,5,,,1
39984,404004,1,7,w,8,,,1
39985,412361,1,8,w,7,,,1
39986,418498,1,7,w,8,,,1
39987,431312,1,5,w,6,,,1
39988,432779,1,8,w,9,,,1
39989,433244,1,3,w,2,,,1
39990,435637,1,1,w,9,,,1
39991,458919,1,3,w,4,,,2
39992,458920,1,7,w,6,,,1
39993,471890,1,1,w,2,,,1
39994,473449,1,5,w,6,,,1
39995,474331,1,3,w,4,,,1
39996,474826,1,1,w,2,,,1
39997,516632,1,6,w,7,,,1
39998,517253,1,8,w,7,,,1
39999,517255,1,8,w,9,,,1
40000,527146,1,3,w,4,,,1
40001,530993,1,7,w,8,,,1
40002,537005,1,3,w,2,,,2
40003,546987,1,4,w,5,,,1
40004,554615,1,7,w,8,,,1
40005,559765,1,8,w,9,,,4
40006,570471,1,5,w,4,,,2
40007,578445,1,5,w,4,,,1
40008,581937,1,6,w,5,,,1
40009,600084,1,1,w,2,,,1
40010,644222,1,3,w,4,,,1
40011,647018,1,9,w,1,,,1
40012,759146,1,3,w,2,,,1
40013,790332,1,6,w,7,,,2
40014,799471,1,5,w,4,,,1
40015,838979,1,5,w,6,,,4
40016,839005,1,5,w,6,,,1
40017,1008896,1,1,w,2,,,2
40018,1041843,1,8,w,7,,,2
40019,287332,1,3,w,4,,,1
40020,358667,1,9,w,1,,,1
40021,437101,1,1,w,2,,,1
40022,687985,1,6,w,5,,,1
40023,1089798,1,1,w,2,,,1
40024,37147,1,4,w,3,,,181
40025,9648,1,4,w,3,,,55
40026,9957,1,3,w,4,,,51
40027,216888,1,1,w,2,,,33
40028,9955,1,3,w,4,,,38
40029,243340,1,3,w,2,,,15
40030,130436,1,3,w,4,,,21
40031,109226,1,7,w,8,,,21
40032,39778,1,9,w,8,,,16
40033,119994,1,9,w,8,,,15
40034,121916,1,6,w,5,,,13
40035,9958,1,4,w,3,,,16
40036,121943,1,7,w,8,,,9
40037,108013,1,7,w,8,,,13
40038,109553,1,9,w,8,,,11
40039,108012,1,3,w,2,,,14
40040,109543,1,3,w,4,,,11
40041,109546,1,6,w,7,,,6
40042,108015,1,3,w,2,,,7
40043,109222,1,7,w,6,,,10
40044,9983,1,3,w,2,,,9
40045,304427,1,3,w,2,,,5
40046,109551,1,6,w,5,,,7
40047,121911,1,3,w,4,,,3
40048,109208,1,3,w,2,,,8
40049,458824,1,7,w,8,,,6
40050,109552,1,5,w,6,,,3
40051,458163,1,4,w,5,,,3
40052,458729,1,4,w,3,,,8
40053,1062,1,4,w,3,,,3
40054,9956,1,2,w,1,,,3
40055,109218,1,9,w,8,,,5
40056,9954,1,6,w,5,,,2
40057,24198,1,2,w,3,,,3
40058,121921,1,3,w,2,,,4
40059,275018,1,6,w,5,,,1
40060,109549,1,4,w,3,,,2
40061,109554,1,3,w,4,,,4
40062,121910,1,2,w,3,,,4
40063,226930,1,7,w,6,,,1
40064,121927,1,3,w,2,,,3
40065,135464,1,6,w,7,,,1
40066,225883,1,7,w,8,,,2
40067,246160,1,7,w,6,,,3
40068,275020,1,3,w,2,,,5
40069,277992,1,6,w,7,,,3
40070,308549,1,7,w,6,,,3
40071,466496,1,7,w,6,,,3
40072,477658,1,3,w,4,,,2
40073,109548,1,9,w,1,,,3
40074,130440,1,2,w,3,,,2
40075,225965,1,9,w,1,,,2
40076,226929,1,3,w,2,,,3
40077,226935,1,1,w,9,,,2
40078,285341,1,4,w,3,,,1
40079,308545,1,1,w,9,,,1
40080,109225,1,2,w,1,,,2
40081,121890,1,2,w,3,,,3
40082,121946,1,7,w,8,,,2
40083,130439,1,6,w,7,,,1
40084,226932,1,7,w,6,,,1
40085,285345,1,7,w,8,,,4
40086,441755,1,3,w,2,,,3
40087,451726,1,3,w,2,,,2
40088,461162,1,9,w,1,,,1
40089,491771,1,4,w,5,,,3
40090,503666,1,3,w,2,,,1
40091,566763,1,1,w,2,,,2
40092,109223,1,4,w,3,,,2
40093,121947,1,1,w,9,,,1
40094,130437,1,8,w,9,,,1
40095,275021,1,7,w,6,,,2
40096,456183,1,8,w,9,,,1
40097,461756,1,7,w,6,,,1
40098,277989,1,2,w,1,,,2
40099,289300,1,4,w,3,,,1
40100,297580,1,3,w,4,,,1
40101,441754,1,3,w,4,,,1
40102,446147,1,7,w,8,,,1
40103,448896,1,3,w,4,,,1
40104,449602,1,2,w,3,,,2
40105,461635,1,3,w,4,,,1
40106,507283,1,4,w,5,,,1
40107,537691,1,9,w,8,,,4
40108,566760,1,7,w,8,,,1
40109,130438,1,8,w,7,,,1
40110,225070,1,9,w,1,,,1
40111,243076,1,3,w,4,,,1
40112,285342,1,6,w,7,,,1
40113,293965,1,3,w,2,,,1
40114,383715,1,2,w,1,,,2
40115,419353,1,4,w,5,,,1
40116,566756,1,3,w,2,,,1
40117,580682,1,7,w,6,,,1
40118,599242,1,3,w,2,,,1
40119,599280,1,3,w,4,,,1
40120,797806,1,9,w,1,,,1
40121,499110,1,4,w,3,,,1
40122,16920,1,1,w,2,,,627
40123,1713,1,8,w,9,,,288
40124,13168,1,8,w,7,,,202
40125,3872,1,3,w,4,,,77
40126,68391,1,6,w,5,,,93
40127,76366,1,5,w,6,,,181
40128,13167,1,1,w,2,,,71
40129,72680,1,8,w,7,,,100
40130,33015,1,3,w,2,,,37
40131,79419,1,6,w,5,,,47
40132,15699,1,8,w,7,,,39
40133,41387,1,1,w,2,,,27
40134,16919,1,6,w,5,,,29
40135,16922,1,8,w,7,,,41
40136,98706,1,1,w,2,,,26
40137,136706,1,5,w,6,,,27
40138,38477,1,5,w,6,,,26
40139,361749,1,3,w,4,,,16
40140,136693,1,7,w,6,,,26
40141,465187,1,6,w,5,,,33
40142,60113,1,6,w,5,,,15
40143,250558,1,6,w,5,,,9
40144,147454,1,5,w,6,,,12
40145,33646,1,6,w,7,,,16
40146,133308,1,1,w,2,,,16
40147,34375,1,5,w,4,,,19
40148,14138,1,6,w,7,,,9
40149,305630,1,1,w,2,,,10
40150,42367,1,9,w,1,,,9
40151,120984,1,5,w,6,,,14
40152,475072,1,1,w,9,,,11
40153,14303,1,1,w,2,,,6
40154,33127,1,8,w,7,,,9
40155,144288,1,7,w,6,,,9
40156,344108,1,8,w,7,,,10
40157,20074,1,6,w,5,,,6
40158,159128,1,3,w,4,,,8
40159,20553,1,2,w,1,,,5
40160,141475,1,5,w,6,,,12
40161,145778,1,3,w,2,,,6
40162,293096,1,8,w,7,,,5
40163,523162,1,1,w,9,,,17
40164,126468,1,1,w,9,,,9
40165,31443,1,9,w,8,,,8
40166,20607,1,8,w,7,,,7
40167,31824,1,6,w,5,,,7
40168,37749,1,1,w,9,,,7
40169,39137,1,1,w,2,,,6
40170,39147,1,8,w,7,,,5
40171,79421,1,5,w,6,,,8
40172,130361,1,2,w,3,,,6
40173,142714,1,5,w,4,,,6
40174,159623,1,3,w,2,,,8
40175,196890,1,6,w,7,,,4
40176,113763,1,8,w,9,,,4
40177,329744,1,5,w,6,,,6
40178,335602,1,1,w,2,,,3
40179,342233,1,5,w,6,,,5
40180,530791,1,7,w,8,,,8
40181,48138,1,5,w,6,,,7
40182,75005,1,5,w,6,,,7
40183,79420,1,6,w,7,,,3
40184,184105,1,6,w,5,,,2
40185,239831,1,1,w,9,,,7
40186,359130,1,2,w,1,,,5
40187,65808,1,6,w,7,,,8
40188,130287,1,7,w,6,,,10
40189,199888,1,7,w,8,,,4
40190,74542,1,2,w,1,,,4
40191,156857,1,5,w,6,,,3
40192,184135,1,3,w,2,,,3
40193,224868,1,8,w,7,,,3
40194,262392,1,7,w,8,,,4
40195,272578,1,7,w,8,,,5
40196,384807,1,6,w,5,,,3
40197,14931,1,8,w,9,,,5
40198,103044,1,5,w,6,,,5
40199,203317,1,8,w,7,,,3
40200,205536,1,8,w,7,,,6
40201,266437,1,8,w,7,,,5
40202,336781,1,7,w,8,,,14
40203,419525,1,7,w,6,,,3
40204,441355,1,6,w,5,,,1
40205,37043,1,1,w,2,,,2
40206,41209,1,6,w,5,,,1
40207,75134,1,1,w,2,,,6
40208,90224,1,5,w,6,,,3
40209,126470,1,3,w,4,,,2
40210,126472,1,4,w,3,,,6
40211,133491,1,5,w,6,,,2
40212,203501,1,1,w,9,,,3
40213,262477,1,2,w,3,,,1
40214,280407,1,1,w,9,,,8
40215,403579,1,8,w,7,,,5
40216,514678,1,6,w,7,,,4
40217,36044,1,5,w,6,,,3
40218,53331,1,4,w,5,,,2
40219,66752,1,8,w,9,,,3
40220,100915,1,5,w,6,,,2
40221,129767,1,5,w,6,,,3
40222,234385,1,6,w,5,,,5
40223,422468,1,7,w,6,,,3
40224,432636,1,4,w,3,,,4
40225,102479,1,8,w,7,,,1
40226,204839,1,8,w,7,,,3
40227,216981,1,5,w,6,,,2
40228,217106,1,1,w,9,,,2
40229,218642,1,3,w,4,,,1
40230,254649,1,1,w,2,,,4
40231,287424,1,1,w,2,,,3
40232,331661,1,8,w,9,,,3
40233,393114,1,6,w,7,,,4
40234,450282,1,5,w,6,,,1
40235,576202,1,1,w,9,,,3
40236,35636,1,6,w,5,,,2
40237,39146,1,6,w,5,,,1
40238,86109,1,8,w,7,,,7
40239,101180,1,3,w,4,,,1
40240,102481,1,6,w,5,,,2
40241,131012,1,7,w,8,,,2
40242,218677,1,1,w,2,,,1
40243,268112,1,4,w,3,,,3
40244,310158,1,3,w,2,,,3
40245,421163,1,2,w,1,,,2
40246,450291,1,4,w,5,,,1
40247,459434,1,7,w,8,,,4
40248,518274,1,3,w,2,,,3
40249,41382,1,6,w,5,,,1
40250,64908,1,6,w,5,,,3
40251,125848,1,5,w,6,,,1
40252,180725,1,3,w,4,,,1
40253,184114,1,1,w,2,,,2
40254,210550,1,9,w,1,,,1
40255,215319,1,8,w,9,,,2
40256,220046,1,1,w,2,,,3
40257,267023,1,8,w,7,,,1
40258,267045,1,8,w,7,,,3
40259,342895,1,6,w,7,,,1
40260,395297,1,3,w,4,,,1
40261,458223,1,1,w,9,,,1
40262,469058,1,1,w,9,,,3
40263,482181,1,5,w,6,,,4
40264,489964,1,5,w,6,,,1
40265,500380,1,1,w,9,,,1
40266,30472,1,1,w,2,,,2
40267,93012,1,7,w,6,,,1
40268,107556,1,1,w,2,,,2
40269,130427,1,6,w,7,,,2
40270,148788,1,4,w,5,,,2
40271,214876,1,3,w,4,,,2
40272,250566,1,5,w,6,,,2
40273,254622,1,5,w,6,,,2
40274,255137,1,1,w,2,,,1
40275,259248,1,1,w,2,,,2
40276,278402,1,1,w,2,,,2
40277,324031,1,1,w,2,,,3
40278,330387,1,5,w,6,,,1
40279,383693,1,1,w,2,,,5
40280,401154,1,4,w,5,,,2
40281,426134,1,1,w,9,,,2
40282,450292,1,6,w,5,,,1
40283,450699,1,6,w,5,,,1
40284,459436,1,8,w,7,,,2
40285,473586,1,5,w,6,,,2
40286,482645,1,8,w,7,,,1
40287,552262,1,1,w,2,,,1
40288,571795,1,6,w,5,,,3
40289,574575,1,5,w,6,,,2
40290,918388,1,2,w,3,,,2
40291,1023701,1,5,w,6,,,2
40292,109476,1,1,w,2,,,1
40293,127421,1,1,w,9,,,2
40294,217110,1,9,w,8,,,1
40295,218670,1,2,w,1,,,1
40296,230952,1,8,w,7,,,1
40297,231338,1,1,w,2,,,1
40298,255138,1,5,w,4,,,1
40299,259538,1,8,w,7,,,1
40300,261356,1,1,w,9,,,1
40301,276812,1,5,w,4,,,1
40302,287422,1,5,w,6,,,1
40303,295113,1,1,w,2,,,1
40304,345790,1,8,w,7,,,1
40305,369372,1,5,w,6,,,1
40306,419695,1,1,w,2,,,1
40307,425547,1,3,w,2,,,50
40308,433675,1,7,w,6,,,1
40309,465950,1,1,w,2,,,2
40310,472863,1,1,w,2,,,1
40311,476570,1,5,w,4,,,1
40312,476975,1,8,w,9,,,1
40313,489961,1,6,w,5,,,1
40314,496442,1,6,w,5,,,1
40315,497354,1,5,w,6,,,2
40316,501686,1,4,w,3,,,1
40317,517203,1,3,w,4,,,2
40318,519834,1,5,w,4,,,1
40319,534103,1,1,w,2,,,1
40320,539356,1,5,w,4,,,1
40321,558312,1,5,w,4,,,2
40322,585583,1,8,w,7,,,3
40323,589830,1,7,w,8,,,2
40324,656870,1,5,w,6,,,4
40325,744845,1,5,w,6,,,1
40326,582249,1,5,w,6,,,1
40327,2717,1,1,w,9,,,119
40328,12472,1,6,w,5,,,25
40329,60641,1,5,w,6,,,14
40330,109300,1,8,w,9,,,11
40331,228964,1,7,w,8,,,15
40332,150037,1,5,w,6,,,12
40333,62581,1,6,w,5,,,4
40334,59313,1,6,w,5,,,15
40335,292958,1,3,w,4,,,6
40336,34377,1,6,w,5,,,11
40337,152507,1,6,w,7,,,9
40338,79656,1,6,w,5,,,5
40339,109890,1,1,w,9,,,6
40340,129376,1,1,w,9,,,4
40341,109888,1,8,w,7,,,6
40342,174142,1,9,w,1,,,9
40343,71066,1,9,w,8,,,6
40344,49982,1,5,w,6,,,6
40345,59497,1,8,w,7,,,4
40346,59506,1,6,w,5,,,4
40347,62579,1,8,w,7,,,6
40348,74089,1,8,w,7,,,8
40349,74139,1,8,w,9,,,6
40350,81371,1,1,w,9,,,1
40351,102933,1,8,w,7,,,3
40352,109958,1,8,w,7,,,1
40353,264416,1,3,w,2,,,4
40354,34646,1,1,w,2,,,2
40355,59457,1,2,w,3,,,4
40356,122602,1,6,w,5,,,1
40357,129377,1,6,w,5,,,1
40358,153112,1,7,w,6,,,6
40359,110817,1,1,w,2,,,1
40360,217883,1,1,w,9,,,3
40361,255114,1,8,w,7,,,4
40362,276470,1,4,w,5,,,1
40363,73966,1,1,w,9,,,2
40364,255112,1,7,w,8,,,2
40365,265169,1,5,w,6,,,3
40366,109892,1,6,w,5,,,1
40367,144186,1,8,w,7,,,1
40368,255113,1,6,w,5,,,1
40369,310428,1,6,w,5,,,1
40370,365899,1,3,w,4,,,3
40371,379035,1,6,w,5,,,1
40372,388312,1,1,w,9,,,1
40373,145922,1,8,w,7,,,1
40374,161575,1,8,w,7,,,1
40375,161589,1,8,w,7,,,1
40376,217148,1,8,w,7,,,1
40377,255109,1,7,w,6,,,1
40378,255111,1,7,w,8,,,1
40379,265170,1,8,w,7,,,2
40380,332430,1,3,w,2,,,1
40381,339159,1,5,w,6,,,1
40382,353685,1,2,w,1,,,1
40383,518034,1,6,w,5,,,1
40384,1027753,1,8,w,7,,,1
40385,362294,1,8,w,7,,,1
40386,2191,1,1,w,2,,,380
40387,19051,1,6,w,7,,,243
40388,3202,1,1,w,9,,,143
40389,15144,1,8,w,9,,,72
40390,5645,1,3,w,2,,,80
40391,2185,1,3,w,4,,,63
40392,33029,1,3,w,2,,,83
40393,16059,1,3,w,2,,,66
40394,33414,1,1,w,9,,,75
40395,24259,1,1,w,9,,,57
40396,20432,1,1,w,2,,,56
40397,193975,1,1,w,2,,,62
40398,2188,1,8,w,9,,,51
40399,20430,1,1,w,2,,,47
40400,11586,1,8,w,9,,,39
40401,2182,1,1,w,9,,,31
40402,35045,1,8,w,9,,,59
40403,2187,1,9,w,1,,,31
40404,28825,1,3,w,4,,,32
40405,147389,1,6,w,7,,,36
40406,2184,1,6,w,5,,,21
40407,10290,1,2,w,3,,,32
40408,30961,1,6,w,5,,,34
40409,35431,1,3,w,2,,,55
40410,11597,1,3,w,2,,,26
40411,41074,1,9,w,1,,,35
40412,30212,1,6,w,7,,,22
40413,33149,1,3,w,4,,,29
40414,2183,1,5,w,6,,,16
40415,2518,1,9,w,1,,,17
40416,20143,1,6,w,7,,,20
40417,5646,1,6,w,5,,,26
40418,20438,1,1,w,9,,,15
40419,19876,1,8,w,9,,,15
40420,28658,1,8,w,9,,,26
40421,33465,1,3,w,4,,,27
40422,45281,1,6,w,5,,,17
40423,12336,1,6,w,5,,,19
40424,130471,1,3,w,2,,,18
40425,2186,1,3,w,2,,,12
40426,16058,1,3,w,2,,,11
40427,257924,1,1,w,2,,,12
40428,24050,1,1,w,9,,,15
40429,216898,1,1,w,2,,,19
40430,46985,1,8,w,9,,,13
40431,279271,1,9,w,8,,,23
40432,20429,1,3,w,4,,,19
40433,29776,1,1,w,2,,,16
40434,41827,1,8,w,7,,,15
40435,39590,1,3,w,2,,,24
40436,221059,1,1,w,2,,,18
40437,11585,1,3,w,2,,,17
40438,200366,1,3,w,2,,,11
40439,5647,1,8,w,7,,,13
40440,211742,1,3,w,4,,,18
40441,24697,1,1,w,9,,,8
40442,50233,1,6,w,5,,,12
40443,35769,1,8,w,9,,,16
40444,11669,1,1,w,9,,,30
40445,33675,1,6,w,7,,,9
40446,160210,1,6,w,7,,,10
40447,33123,1,6,w,5,,,7
40448,45264,1,3,w,2,,,18
40449,47622,1,1,w,2,,,10
40450,36090,1,6,w,5,,,12
40451,41226,1,7,w,6,,,11
40452,11668,1,6,w,5,,,6
40453,33503,1,6,w,5,,,10
40454,67210,1,6,w,7,,,8
40455,88012,1,5,w,6,,,8
40456,56245,1,6,w,5,,,12
40457,32491,1,6,w,5,,,13
40458,32911,1,8,w,7,,,11
40459,33688,1,3,w,2,,,6
40460,41837,1,6,w,5,,,9
40461,93011,1,8,w,9,,,4
40462,303034,1,3,w,2,,,11
40463,7989,1,3,w,2,,,13
40464,33671,1,6,w,5,,,9
40465,36092,1,6,w,5,,,9
40466,36520,1,3,w,2,,,11
40467,39587,1,1,w,9,,,13
40468,41228,1,3,w,4,,,6
40469,43653,1,1,w,2,,,9
40470,113200,1,8,w,7,,,12
40471,466766,1,5,w,6,,,12
40472,11540,1,1,w,2,,,7
40473,24707,1,3,w,2,,,11
40474,40287,1,6,w,7,,,6
40475,3220,1,3,w,2,,,4
40476,33463,1,6,w,7,,,5
40477,33677,1,3,w,2,,,10
40478,41605,1,1,w,9,,,5
40479,45310,1,7,w,6,,,11
40480,129251,1,1,w,2,,,7
40481,30612,1,1,w,9,,,8
40482,80747,1,8,w,9,,,11
40483,83838,1,3,w,2,,,14
40484,231773,1,1,w,2,,,6
40485,268064,1,1,w,9,,,6
40486,33497,1,6,w,5,,,7
40487,33678,1,6,w,5,,,4
40488,41224,1,1,w,2,,,6
40489,65409,1,1,w,2,,,7
40490,49527,1,2,w,3,,,5
40491,223785,1,6,w,5,,,10
40492,536813,1,3,w,2,,,9
40493,33413,1,6,w,7,,,4
40494,33505,1,2,w,3,,,2
40495,36658,1,1,w,9,,,6
40496,24712,1,8,w,7,,,5
40497,33687,1,6,w,5,,,7
40498,36024,1,6,w,5,,,6
40499,39723,1,9,w,1,,,10
40500,47627,1,5,w,6,,,4
40501,93096,1,5,w,6,,,8
40502,106875,1,1,w,2,,,7
40503,279259,1,1,w,2,,,1
40504,21751,1,6,w,5,,,4
40505,24704,1,6,w,5,,,3
40506,24706,1,8,w,7,,,3
40507,33674,1,3,w,4,,,4
40508,33682,1,9,w,1,,,3
40509,34249,1,2,w,1,,,4
40510,36096,1,6,w,7,,,1
40511,36198,1,5,w,6,,,2
40512,59927,1,1,w,9,,,8
40513,186841,1,5,w,6,,,7
40514,822200,1,3,w,2,,,23
40515,15096,1,6,w,5,,,3
40516,35430,1,6,w,5,,,1
40517,41844,1,1,w,2,,,2
40518,65410,1,8,w,9,,,3
40519,80694,1,8,w,7,,,7
40520,252543,1,1,w,9,,,9
40521,33685,1,3,w,2,,,1
40522,34176,1,6,w,7,,,2
40523,41225,1,1,w,2,,,1
40524,41842,1,8,w,7,,,2
40525,47765,1,1,w,2,,,3
40526,58722,1,9,w,1,,,1
40527,65819,1,8,w,7,,,5
40528,94209,1,6,w,7,,,4
40529,149949,1,3,w,2,,,2
40530,152582,1,2,w,1,,,2
40531,155273,1,3,w,2,,,4
40532,253922,1,3,w,2,,,5
40533,305921,1,8,w,9,,,4
40534,519836,1,1,w,2,,,3
40535,33117,1,1,w,2,,,4
40536,33291,1,3,w,2,,,2
40537,36660,1,6,w,5,,,3
40538,39588,1,3,w,2,,,1
40539,41831,1,6,w,7,,,3
40540,43185,1,8,w,7,,,3
40541,43605,1,2,w,3,,,5
40542,95747,1,3,w,2,,,5
40543,98075,1,1,w,2,,,6
40544,108969,1,1,w,9,,,2
40545,198556,1,1,w,9,,,1
40546,254063,1,7,w,8,,,5
40547,36521,1,3,w,4,,,3
40548,41828,1,6,w,5,,,5
40549,41830,1,1,w,9,,,3
40550,42597,1,9,w,8,,,5
40551,72622,1,6,w,5,,,1
40552,105313,1,5,w,6,,,2
40553,124684,1,5,w,6,,,3
40554,135982,1,2,w,1,,,3
40555,257627,1,6,w,5,,,2
40556,267025,1,3,w,2,,,3
40557,406594,1,1,w,2,,,3
40558,428895,1,8,w,9,,,1
40559,466781,1,5,w,6,,,1
40560,33142,1,6,w,7,,,2
40561,41843,1,1,w,2,,,2
40562,47311,1,8,w,9,,,1
40563,71844,1,8,w,9,,,7
40564,103281,1,6,w,7,,,2
40565,165458,1,3,w,2,,,2
40566,213819,1,6,w,7,,,1
40567,223626,1,4,w,3,,,1
40568,238665,1,5,w,6,,,1
40569,22014,1,1,w,2,,,1
40570,25298,1,5,w,6,,,1
40571,39589,1,2,w,1,,,2
40572,42598,1,3,w,2,,,1
40573,42601,1,7,w,6,,,1
40574,60117,1,6,w,5,,,1
40575,94668,1,8,w,7,,,3
40576,111036,1,3,w,2,,,3
40577,116131,1,6,w,5,,,5
40578,123447,1,6,w,7,,,1
40579,150897,1,6,w,7,,,4
40580,162198,1,7,w,6,,,1
40581,177055,1,2,w,1,,,2
40582,238666,1,1,w,9,,,1
40583,249141,1,1,w,9,,,2
40584,497388,1,1,w,2,,,3
40585,537660,1,8,w,7,,,2
40586,558039,1,6,w,5,,,4
40587,36576,1,2,w,1,,,1
40588,41227,1,1,w,9,,,2
40589,42600,1,3,w,4,,,1
40590,43189,1,8,w,7,,,2
40591,80988,1,8,w,9,,,3
40592,94217,1,2,w,1,,,1
40593,124136,1,1,w,2,,,1
40594,127453,1,9,w,1,,,1
40595,141310,1,3,w,2,,,3
40596,153914,1,6,w,7,,,2
40597,158859,1,1,w,2,,,2
40598,158888,1,9,w,1,,,1
40599,178928,1,3,w,4,,,2
40600,205765,1,1,w,9,,,1
40601,218574,1,9,w,1,,,3
40602,227590,1,5,w,4,,,2
40603,229103,1,6,w,5,,,1
40604,246377,1,8,w,9,,,3
40605,255652,1,3,w,4,,,1
40606,320981,1,2,w,3,,,2
40607,420557,1,1,w,2,,,3
40608,424248,1,1,w,2,,,3
40609,429997,1,1,w,2,,,1
40610,466789,1,1,w,9,,,2
40611,60118,1,9,w,8,,,1
40612,84674,1,3,w,2,,,1
