10457,379.0,5
20950,952.0,5
953,549.0,9
47821,296.0,17
74088,379.0,10
8844,853.0,14
20427,358.0,7
1053,379.0,7
10878,593.0,9
98731,837.0,20
19310,153.0,8
22500,217.0,8
49090,784.0,10
96165,962.0,5
105942,692.0,6
3816,163.0,6
13050,748.0,8
26224,641.0,14
32766,379.0,2
50368,269.0,11
1009,693.0,12
175609,974.0,7
192410,692.0,3
14547,748.0,12
16124,794.0,6
33596,748.0,11
36639,748.0,13
22292,749.0,6
33303,479.0,1
1022,641.0,14
3151,963.0,4
9294,531.0,10
5461,594.0,5
7847,638.0,5
10032,836.0,9
20434,379.0,5
53974,784.0,9
36574,361.0,2
74066,278.0,10
9264,459.0,5
10157,863.0,9
45155,927.0,10
49116,136.0,5
11313,927.0,7
13924,136.0,7
58338,361.0,10
75832,749.0,8
5467,125.0,3
21284,728.0,9
28273,479.0,8
50585,297.0,18
9802,549.0,3
14849,497.0,9
16260,271.0,4
22509,692.0,8
38266,459.0,6
48408,947.0,3
13921,386.0,6
72040,153.0,6
105141,548.0,13
5460,954.0,6
16261,783.0,12
80455,351.0,7
12001,847.0,4
33323,469.0,12
4825,963.0,12
155747,479.0,13
3817,629.0,4
34022,136.0,9
1030,631.0,5
41635,792.0,12
320310,974.0,8
6217,639.0,2
14937,378.0,4
21059,592.0,4
22598,548.0,9
23916,548.0,5
43585,947.0,9
3486,147.0,3
23289,126.0,5
227580,927.0,1
1586,385.0,10
15529,962.0,7
25899,549.0,8
65731,946.0,8
72657,478.0,3
19924,269.0,9
38735,964.0,6
127863,497.0,6
20364,614.0,5
49332,271.0,7
160693,495.0,2
215944,692.0,4
30443,459.0,3
34259,962.0,6
49108,351.0,5
20439,694.0,7
48640,628.0,6
56997,216.0,13
9018,846.0,11
13915,548.0,5
3098,639.0,2
27901,461.0,3
8006,694.0,3
20401,972.0,6
39761,271.0,8
54847,297.0,3
138905,692.0,1
171031,486.0,4
194842,749.0,3
13916,628.0,4
28476,836.0,6
95281,792.0,7
567981,954.0,2
972,827.0,4
18710,847.0,4
20286,371.0,5
26795,478.0,9
40348,216.0,4
36253,368.0,4
36887,925.0,6
48642,927.0,4
167569,649.0,2
9893,361.0,8
15798,583.0,7
25886,741.0,3
34161,469.0,1
40321,582.0,4
65030,782.0,7
551222,963.0,6
10025,495.0,3
10345,926.0,4
19094,496.0,8
19578,279.0,4
19934,792.0,3
22617,638.0,5
40027,728.0,5
101866,613.0,4
131504,649.0,4
8842,639.0,6
10875,835.0,1
22146,853.0,5
31772,296.0,6
42423,837.0,8
122363,496.0,5
222129,621.0,16
351348,794.0,2
540666,694.0,12
661164,164.0,3
16791,451.0,2
16951,269.0,5
21517,295.0,1
25806,379.0,6
48610,874.0,14
85665,316.0,5
112569,461.0,3
153085,458.0,5
194843,396.0,2
3069,514.0,7
19305,748.0,5
19309,461.0,13
20284,126.0,3
22866,471.0,6
35832,468.0,5
37228,269.0,2
40026,639.0,4
8619,629.0,7
22551,628.0,8
22614,285.0,11
22653,739.0,2
34017,693.0,6
35516,649.0,5
44672,649.0,2
295559,783.0,3
20423,521.0,1
26760,479.0,3
28595,371.0,12
34287,369.0,3
34611,459.0,5
44704,872.0,9
68742,497.0,4
83959,748.0,12
10759,549.0,7
21960,963.0,5
38772,216.0,3
60950,927.0,2
93024,479.0,5
101563,417.0,3
110867,379.0,4
180841,379.0,8
19287,496.0,3
20849,873.0,8
20854,945.0,2
33554,379.0,4
49748,468.0,3
60979,784.0,3
63195,378.0,7
182014,479.0,1
334876,731.0,10
353087,713.0,2
25480,783.0,4
31261,738.0,2
31863,639.0,1
32822,629.0,3
33620,728.0,2
41013,451.0,7
42427,296.0,2
66549,479.0,3
81938,694.0,5
118421,712.0,2
141727,495.0,2
156628,692.0,4
167819,479.0,1
16721,739.0,3
17524,548.0,7
28412,496.0,1
32339,926.0,2
33444,739.0,5
48641,837.0,6
76588,731.0,3
85963,946.0,5
89752,953.0,1
176621,387.0,3
194845,728.0,5
1518,954.0,3
10009,738.0,8
12217,649.0,6
16702,469.0,3
19842,479.0,5
25613,792.0,5
33933,947.0,2
40886,863.0,3
76040,873.0,3
97653,469.0,5
111473,459.0,1
133531,728.0,2
136876,583.0,7
153824,621.0,5
231563,371.0,3
298096,738.0,5
449915,926.0,8
10461,613.0,1
20301,629.0,2
30236,783.0,5
49600,461.0,5
305375,379.0,14
10492,548.0,3
13917,478.0,4
23948,692.0,3
35830,741.0,2
44703,946.0,3
101867,269.0,2
213570,361.0,14
20192,926.0,1
54844,152.0,2
59677,378.0,4
102019,613.0,4
188242,514.0,6
251727,783.0,1
256561,631.0,4
465788,639.0,4
3819,629.0,2
20288,693.0,6
22540,784.0,1
27747,126.0,6
29969,163.0,4
33613,379.0,1
48645,739.0,4
53155,972.0,3
64278,451.0,2
105100,478.0,2
33667,379.0,2
40276,269.0,4
89233,729.0,7
282997,469.0,3
315888,478.0,13
10485,379.0,2
11969,973.0,3
16988,946.0,4
23615,495.0,2
31719,792.0,2
48963,749.0,1
70254,962.0,3
78596,738.0,1
256774,784.0,4
515798,692.0,5
817406,359.0,2
16713,629.0,1
22533,629.0,2
29795,469.0,1
35531,297.0,1
88394,297.0,4
97190,739.0,5
99108,548.0,6
104107,729.0,5
149429,459.0,3
414405,369.0,15
1033,649.0,2
11745,496.0,2
16940,416.0,1
22612,369.0,3
24260,946.0,4
28123,649.0,1
28205,378.0,2
58366,926.0,5
74073,649.0,1
90627,973.0,5
111671,459.0,1
248943,974.0,4
254240,379.0,2
358602,469.0,2
19866,738.0,3
20075,836.0,4
93075,371.0,2
251997,297.0,5
19286,749.0,4
20084,162.0,5
22516,792.0,2
23613,964.0,4
25514,614.0,1
29854,712.0,1
30432,621.0,2
30490,629.0,1
32569,361.0,4
48431,729.0,2
50291,594.0,2
54859,729.0,4
58340,692.0,3
150421,739.0,4
8007,478.0,4
11707,683.0,3
16714,316.0,4
19748,784.0,6
19923,793.0,1
32146,953.0,3
34165,217.0,3
37231,792.0,1
44695,539.0,2
122827,468.0,3
143994,964.0,1
251993,397.0,10
9948,216.0,3
22589,946.0,2
22605,296.0,3
34085,548.0,1
42945,793.0,2
55532,297.0,4
58352,926.0,2
170147,629.0,3
225989,358.0,4
4109,649.0,1
12274,682.0,2
16294,369.0,2
22599,739.0,2
33615,783.0,3
33663,386.0,3
33669,369.0,2
44697,469.0,1
47554,621.0,3
61173,136.0,5
85658,954.0,8
87901,972.0,3
105099,471.0,3
109811,972.0,2
196682,415.0,1
10280,379.0,2
12114,136.0,1
23614,973.0,1
35888,216.0,2
36650,469.0,3
36657,279.0,5
42125,974.0,2
43722,792.0,2
61226,963.0,1
70929,793.0,4
99382,739.0,2
125877,496.0,5
167591,946.0,3
812747,749.0,8
9679,163.0,1
19273,694.0,3
20279,368.0,1
21402,479.0,2
22508,729.0,2
22514,963.0,2
22635,487.0,1
23179,397.0,2
25632,694.0,2
41855,649.0,1
42935,721.0,1
43076,784.0,2
45319,962.0,1
47294,952.0,4
49938,793.0,5
58424,361.0,2
74644,729.0,1
99471,135.0,1
131503,479.0,3
197150,738.0,3
206136,479.0,2
430430,964.0,1
11554,548.0,1
20093,873.0,3
22546,683.0,3
43959,629.0,1
45232,479.0,1
45265,612.0,4
47658,963.0,4
48120,592.0,2
66880,369.0,2
88064,629.0,3
155103,692.0,2
196681,794.0,1
15163,792.0,1
20271,729.0,1
20675,963.0,1
21955,874.0,2
23609,458.0,1
33346,947.0,2
33621,712.0,2
35829,126.0,2
57368,692.0,2
99776,125.0,1
108043,749.0,3
124313,371.0,4
126010,926.0,1
142439,749.0,1
172656,748.0,2
191536,946.0,1
242292,371.0,2
420393,739.0,4
511416,794.0,7
28544,793.0,1
31697,279.0,4
33318,694.0,1
33544,297.0,3
35748,693.0,2
50205,548.0,3
92982,594.0,2
109815,126.0,2
110365,592.0,2
110768,862.0,1
114110,926.0,1
114427,278.0,1
122825,794.0,1
152998,261.0,3
156632,279.0,3
193822,279.0,1
197971,379.0,1
218069,738.0,2
251983,497.0,5
20073,478.0,1
20733,135.0,2
21957,584.0,4
29249,479.0,3
29712,693.0,4
33546,973.0,1
33565,163.0,1
33595,417.0,1
35906,712.0,2
42828,792.0,1
51649,471.0,3
73187,714.0,1
74057,279.0,3
95850,639.0,2
102697,729.0,3
174155,379.0,3
205823,649.0,3
24429,479.0,1
25117,379.0,1
29861,368.0,1
34077,137.0,2
34155,279.0,1
35905,926.0,1
36649,162.0,2
37291,269.0,2
39937,694.0,4
58363,694.0,3
60978,927.0,1
74070,459.0,2
88069,863.0,2
89913,729.0,2
123346,163.0,4
127793,837.0,2
153828,783.0,1
257917,487.0,3
277744,792.0,5
339529,271.0,2
350890,549.0,4
12008,683.0,1
12098,845.0,2
20293,279.0,3
22611,864.0,1
32835,729.0,4
33568,739.0,1
43494,369.0,1
44737,794.0,1
47768,173.0,2
50522,584.0,4
54862,137.0,2
55019,837.0,5
90620,794.0,4
95274,127.0,1
136878,152.0,1
196318,729.0,1
199818,594.0,1
200981,361.0,5
208211,594.0,1
257306,378.0,1
293285,694.0,3
342881,487.0,1
10498,521.0,1
20072,549.0,2
20108,583.0,3
20946,369.0,2
44705,739.0,1
44741,629.0,1
51332,378.0,2
56080,926.0,2
58361,378.0,2
66271,629.0,2
127223,317.0,1
131818,478.0,2
255956,837.0,1
299751,269.0,3
313446,125.0,1
321875,549.0,3
338450,137.0,10
428119,729.0,1
517974,639.0,1
14932,216.0,2
20954,279.0,1
21961,648.0,3
33472,379.0,1
70760,479.0,2
72608,964.0,1
90985,613.0,2
113005,297.0,2
118425,216.0,2
131492,937.0,1
141982,749.0,2
144684,386.0,1
155678,549.0,1
166319,973.0,1
215391,649.0,2
226590,371.0,2
253521,835.0,1
266606,152.0,1
271132,738.0,1
282037,269.0,3
293964,649.0,2
306672,712.0,1
349184,468.0,2
520124,154.0,1
592722,279.0,1
3959,371.0,1
20679,739.0,1
21870,278.0,2
22563,584.0,1
25511,792.0,1
31436,614.0,1
36661,216.0,1
44706,316.0,1
49429,478.0,2
58339,974.0,4
58368,269.0,3
73883,947.0,2
74112,973.0,1
100238,469.0,5
129097,287.0,1
136491,621.0,1
137428,926.0,1
146013,278.0,4
159575,964.0,1
235672,136.0,1
251218,378.0,1
253523,614.0,1
255649,278.0,10
257986,793.0,2
258293,371.0,1
262776,459.0,1
276244,361.0,4
333585,279.0,1
362463,739.0,1
399368,279.0,1
428650,594.0,3
30837,269.0,1
32821,416.0,1
32840,739.0,1
32841,749.0,2
36555,873.0,1
41968,386.0,1
88303,749.0,1
95280,692.0,2
96533,962.0,5
100451,612.0,2
110701,946.0,1
113799,297.0,1
198778,946.0,1
309400,479.0,1
329282,794.0,1
340417,269.0,1
428071,729.0,7
517379,682.0,1
32882,728.0,2
33617,649.0,1
37670,479.0,1
73593,854.0,1
76623,163.0,1
88574,379.0,3
89283,261.0,3
100725,694.0,1
112169,684.0,1
119730,451.0,1
144678,459.0,3
192772,548.0,2
221817,728.0,2
235667,379.0,1
247153,692.0,3
253434,639.0,2
272733,135.0,1
295201,649.0,1
297009,386.0,2
352057,496.0,1
369973,974.0,2
494225,692.0,1
501394,271.0,1
514356,926.0,4
515353,729.0,1
522998,682.0,4
544533,147.0,3
980225,729.0,3
20724,628.0,1
21954,549.0,1
33314,468.0,2
33618,946.0,1
47317,549.0,1
74514,154.0,4
83691,621.0,1
86957,127.0,1
90884,749.0,4
104268,497.0,1
108751,549.0,1
116838,749.0,1
132845,792.0,1
136224,279.0,1
148477,964.0,4
149275,136.0,1
166021,379.0,1
173250,783.0,1
191753,297.0,2
194844,397.0,1
197211,487.0,6
217498,964.0,1
218468,297.0,2
220118,415.0,2
225222,964.0,1
228627,582.0,3
232656,793.0,1
249563,479.0,1
305256,371.0,3
336950,639.0,1
337851,269.0,6
350156,749.0,1
352075,683.0,1
360819,729.0,1
364878,269.0,1
372225,641.0,1
559342,631.0,1
4843,973.0,1
20304,215.0,1
50523,145.0,2
58353,279.0,2
58357,152.0,1
58365,279.0,1
62791,863.0,2
83282,629.0,1
90622,792.0,1
96513,478.0,1
108443,215.0,1
134118,927.0,2
141168,386.0,1
149437,945.0,1
149486,925.0,1
161338,847.0,1
196239,297.0,1
218282,694.0,1
252081,296.0,1
253357,279.0,1
254077,972.0,2
275999,216.0,1
281392,749.0,1
286733,279.0,5
295136,648.0,1
311946,794.0,2
317950,621.0,2
318682,721.0,2
320286,371.0,1
407675,417.0,1
413881,478.0,2
22559,583.0,1
22628,316.0,2
39731,874.0,1
42426,279.0,1
42428,729.0,1
44998,594.0,2
77823,793.0,1
88088,693.0,1
94865,125.0,3
137106,459.0,1
141648,592.0,1
151876,379.0,1
190384,162.0,1
192643,451.0,4
205240,358.0,1
208209,279.0,3
224609,729.0,1
234317,684.0,1
235056,479.0,2
239335,379.0,2
257987,794.0,1
264896,296.0,2
269593,962.0,2
283011,694.0,1
298926,512.0,1
304786,729.0,2
333946,749.0,4
349830,952.0,1
354048,629.0,1
372706,378.0,4
407911,594.0,5
501105,712.0,1
524987,872.0,1
587533,974.0,1
11664,415.0,1
12216,469.0,1
22569,217.0,2
22601,469.0,3
22636,361.0,1
43643,461.0,1
47817,297.0,3
58355,639.0,1
60824,926.0,1
65252,415.0,1
66267,497.0,1
66270,261.0,3
74061,279.0,1
74075,126.0,1
82167,287.0,3
86840,628.0,1
106042,495.0,1
109330,279.0,2
109805,479.0,1
149280,278.0,3
167707,495.0,3
175751,629.0,2
175979,749.0,1
178006,495.0,3
180093,315.0,1
193171,594.0,2
208114,946.0,1
211062,783.0,3
242560,217.0,2
259660,126.0,1
275981,135.0,1
280399,136.0,1
286725,146.0,1
311173,612.0,2
313124,721.0,2
322728,854.0,1
334650,296.0,1
337761,397.0,4
356540,926.0,1
378472,137.0,1
392683,794.0,1
411325,268.0,1
417657,594.0,1
510359,964.0,2
513280,379.0,3
531708,952.0,1
549007,379.0,1
44061,837.0,2
74078,261.0,1
116022,479.0,1
123737,317.0,1
145714,127.0,1
149282,386.0,1
167811,296.0,3
169738,378.0,2
244890,317.0,1
258955,126.0,2
260116,126.0,1
260464,794.0,1
265116,729.0,3
265140,496.0,1
281256,952.0,1
285321,721.0,1
295275,548.0,1
296347,728.0,2
346795,217.0,2
365900,631.0,4
368880,926.0,2
381110,874.0,2
387868,286.0,1
389491,458.0,2
401843,847.0,1
421178,729.0,1
437351,145.0,1
447775,279.0,1
470625,739.0,1
517742,945.0,1
520770,793.0,2
22584,749.0,1
44734,368.0,1
45231,872.0,1
54849,729.0,1
54878,782.0,1
58107,927.0,1
58341,269.0,1
74063,783.0,1
74064,927.0,1
98623,631.0,1
109813,217.0,2
111907,279.0,1
124839,794.0,1
161328,479.0,1
161819,962.0,1
167706,469.0,2
175257,952.0,1
175765,126.0,1
187244,621.0,1
190600,793.0,1
191201,296.0,1
196349,136.0,2
199169,358.0,1
199761,621.0,1
200793,947.0,1
253165,629.0,1
253524,954.0,1
273395,729.0,3
277813,962.0,1
280019,297.0,1
282021,782.0,1
284375,279.0,1
285113,549.0,1
288239,495.0,2
299411,649.0,1
304428,378.0,2
332476,845.0,1
334729,729.0,2
350846,125.0,1
356678,728.0,1
360352,792.0,1
368443,729.0,1
368609,152.0,2
377129,794.0,2
378632,458.0,1
384192,137.0,2
388622,946.0,1
392348,937.0,1
396197,783.0,4
415975,873.0,1
434350,874.0,1
453158,739.0,2
453555,368.0,2
477803,684.0,1
483516,479.0,2
492982,962.0,1
515767,397.0,1
530576,694.0,1
531301,549.0,3
560481,316.0,2
566532,217.0,1
593825,279.0,3
19865,945.0,1
20292,621.0,1
58354,629.0,1
101012,793.0,1
137463,451.0,2
149430,279.0,1
150631,964.0,1
167705,926.0,1
180761,926.0,1
184579,496.0,1
223264,837.0,1
241835,379.0,1
275978,845.0,1
281213,163.0,1
289625,594.0,1
293218,793.0,1
306966,369.0,1
307031,784.0,1
314331,279.0,1
344692,962.0,1
348940,721.0,1
351419,639.0,1
369162,287.0,1
369778,837.0,2
371674,926.0,1
373164,478.0,2
374106,479.0,1
375250,694.0,1
377267,738.0,1
382803,621.0,2
389485,397.0,1
397694,693.0,1
399369,926.0,1
409341,279.0,1
410097,729.0,1
417784,692.0,1
417785,946.0,1
418266,947.0,2
420326,126.0,1
424849,378.0,2
424851,594.0,1
428072,371.0,3
